;Rank;CCA3;Country;Capital;Continent;Area (km²);Density (per km²);Growth Rate;World Population Percentage;Growth from 1970 to 2020;Growth (70-80);Growth (80-90);Growth (90-00);Growth (00-10);Growth (10-20);Growth (20-22);Population;Year
228;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;9445710;2010
229;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;10932783;2015
230;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;12643123;2020
231;77;BEN;Benin;Porto-Novo;Africa;112622;118.5635;1.0274;0.17;3.1816971578428963;0.2680705407709026;0.33894122989437236;0.363228483784394;0.616215608322522;0.33850425219491176;0.056136525761870705;13352864;2022
232;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;3497834;1970
233;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;4312834;1980
234;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;5483793;1990
235;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;6307659;2000
236;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;9126605;2010
237;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;10727148;2015
238;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;12220227;2020
239;78;BDI;Burundi;Bujumbura;Africa;27834;463.0874;1.027;0.16;2.493655502233668;0.23300133739908754;0.2715056967182136;0.15023652424517117;0.5775220252077673;0.33896744736953116;0.0547738597654528;12889576;2022
240;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;5047404;1970
241;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;6578156;1980
242;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;8440023;1990
243;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;9893316;2000
244;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;10895063;2010
245;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;11557779;2015
246;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;12161723;2020
247;79;TUN;Tunisia;Tunis;Africa;163610;75.5218;1.0076;0.15;1.409500606648487;0.3032751093433377;0.2830378300545016;0.17219064450416782;0.24815137816279192;0.11625999776228921;0.015984083834173827;12356117;2022
248;86;SSD;South Sudan;Juba;Africa;619745;17.6091;1.0153;0.14;2.17322740178494;0.25418814567931525;0.13330260822311774;0.28702915730073375;0.8117835811619707;0.09180250512151061;0.02893932026912115;3342410;1970
249;86;SSD;South Sudan;Juba;Africa;619745;17.6091;1.0153;0.14;2.17322740178494;0.25418814567931525;0.13330260822311774;0.28702915730073375;0.8117835811619707;0.09180250512151061;0.02893932026912115;4192011;1980
250;86;SSD;South Sudan;Juba;Africa;619745;17.6091;1.0153;0.14;2.17322740178494;0.25418814567931525;0.13330260822311774;0.28702915730073375;0.8117835811619707;0.09180250512151061;0.02893932026912115;4750817;1990
251;86;SSD;South Sudan;Juba;Africa;619745;17.6091;1.0153;0.14;2.17322740178494;0.25418814567931525;0.13330260822311774;0.28702915730073375;0.8117835811619707;0.09180250512151061;0.02893932026912115;6114440;2000
252;86;SSD;South Sudan;Juba;Africa;619745;17.6091;1.0153;0.14;2.17322740178494;0.25418814567931525;0.13330260822311774;0.28702915730073375;0.8117835811619707;0.09180250512151061;0.02893932026912115;9714419;2010
253;86;SSD;South Sudan;Juba;Africa;619745;17.6091;1.0153;0.14;2.17322740178494;0.25418814567931525;0.13330260822311774;0.28702915730073375;0.8117835811619707;0.09180250512151061;0.02893932026912115;11194299;2015
254;86;SSD;South Sudan;Juba;Africa;619745;17.6091;1.0153;0.14;2.17322740178494;0.25418814567931525;0.13330260822311774;0.28702915730073375;0.8117835811619707;0.09180250512151061;0.02893932026912115;10606227;2020
255;86;SSD;South Sudan;Juba;Africa;619745;17.6091;1.0153;0.14;2.17322740178494;0.25418814567931525;0.13330260822311774;0.28702915730073375;0.8117835811619707;0.09180250512151061;0.02893932026912115;10913164;2022
256;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;0.29158640073214365;0.36567892012642217;0.2920803612639698;0.5383165253437726;0.2846570717095858;0.04810366025551431;2197383;1970
257;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;0.29158640073214365;0.36567892012642217;0.2920803612639698;0.5383165253437726;0.2846570717095858;0.04810366025551431;2838110;1980
258;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;0.29158640073214365;0.36567892012642217;0.2920803612639698;0.5383165253437726;0.2846570717095858;0.04810366025551431;3875947;1990
259;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;0.29158640073214365;0.36567892012642217;0.2920803612639698;0.5383165253437726;0.2846570717095858;0.04810366025551431;5008035;2000
260;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;0.29158640073214365;0.36567892012642217;0.2920803612639698;0.5383165253437726;0.2846570717095858;0.04810366025551431;6571855;2010
261;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;0.29158640073214365;0.36567892012642217;0.2920803612639698;0.5383165253437726;0.2846570717095858;0.04810366025551431;7473229;2015
262;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;0.29158640073214365;0.36567892012642217;0.2920803612639698;0.5383165253437726;0.2846570717095858;0.04810366025551431;8442580;2020
263;100;TGO;Togo;Lomé;Africa;56785;155.8281;1.0236;0.11;2.842106724226045;0.29158640073214365;0.36567892012642217;0.2920803612639698;0.5383165253437726;0.2846570717095858;0.04810366025551431;8848699;2022
264;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;0.21195174329697034;0.2844595523592292;0.059804808262287686;0.4605757289324087;0.2792225144010174;0.045148214670227685;2778557;1970
265;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;0.21195174329697034;0.2844595523592292;0.059804808262287686;0.4605757289324087;0.2792225144010174;0.045148214670227685;3367477;1980
266;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;0.21195174329697034;0.2844595523592292;0.059804808262287686;0.4605757289324087;0.2792225144010174;0.045148214670227685;4325388;1990
267;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;0.21195174329697034;0.2844595523592292;0.059804808262287686;0.4605757289324087;0.2792225144010174;0.045148214670227685;4584067;2000
268;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;0.21195174329697034;0.2844595523592292;0.059804808262287686;0.4605757289324087;0.2792225144010174;0.045148214670227685;6436698;2010
269;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;0.21195174329697034;0.2844595523592292;0.059804808262287686;0.4605757289324087;0.2792225144010174;0.045148214670227685;7314773;2015
270;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;0.21195174329697034;0.2844595523592292;0.059804808262287686;0.4605757289324087;0.2792225144010174;0.045148214670227685;8233969;2020
271;102;SLE;Sierra Leone;Freetown;Africa;71740;119.957;1.022;0.11;1.9633975477199137;0.21195174329697034;0.2844595523592292;0.059804808262287686;0.4605757289324087;0.2792225144010174;0.045148214670227685;8605718;2022
272;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;0.5518309721937777;0.43009903062051086;0.21661805109909574;0.43745816997394654;0.02494674974753496;0.02380528715158623;1909177;1970
273;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;0.5518309721937777;0.43009903062051086;0.21661805109909574;0.43745816997394654;0.02494674974753496;0.02380528715158623;2962720;1980
274;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;0.5518309721937777;0.43009903062051086;0.21661805109909574;0.43745816997394654;0.02494674974753496;0.02380528715158623;4236983;1990
275;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;0.5518309721937777;0.43009903062051086;0.21661805109909574;0.43745816997394654;0.02494674974753496;0.02380528715158623;5154790;2000
276;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;0.5518309721937777;0.43009903062051086;0.21661805109909574;0.43745816997394654;0.02494674974753496;0.02380528715158623;6491988;2010
277;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;0.5518309721937777;0.43009903062051086;0.21661805109909574;0.43745816997394654;0.02494674974753496;0.02380528715158623;6192235;2015
278;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;0.5518309721937777;0.43009903062051086;0.21661805109909574;0.43745816997394654;0.02494674974753496;0.02380528715158623;6653942;2020
279;107;LBY;Libya;Tripoli;Africa;1759540;3.8717;1.0114;0.09;2.4852410227024526;0.5518309721937777;0.43009903062051086;0.21661805109909574;0.43745816997394654;0.02494674974753496;0.02380528715158623;6812341;2022
280;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;0.3094276332884511;0.30404656319290463;0.31381907283158;0.6548913060819456;0.28488576988492714;0.04704346096769407;1396989;1970
281;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;0.3094276332884511;0.30404656319290463;0.31381907283158;0.6548913060819456;0.28488576988492714;0.04704346096769407;1829256;1980
282;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;0.3094276332884511;0.30404656319290463;0.31381907283158;0.6548913060819456;0.28488576988492714;0.04704346096769407;2385435;1990
283;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;0.3094276332884511;0.30404656319290463;0.31381907283158;0.6548913060819456;0.28488576988492714;0.04704346096769407;3134030;2000
284;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;0.3094276332884511;0.30404656319290463;0.31381907283158;0.6548913060819456;0.28488576988492714;0.04704346096769407;4437884;2010
285;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;0.3094276332884511;0.30404656319290463;0.31381907283158;0.6548913060819456;0.28488576988492714;0.04704346096769407;5064386;2015
286;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;0.3094276332884511;0.30404656319290463;0.31381907283158;0.6548913060819456;0.28488576988492714;0.04704346096769407;5702174;2020
287;114;COG;Republic of the Congo;Brazzaville;Africa;342000;17.4574;1.0231;0.07;3.081760128390417;0.3094276332884511;0.30404656319290463;0.31381907283158;0.6548913060819456;0.28488576988492714;0.04704346096769407;5970424;2022
288;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;0.1682922534870627;0.1631055829644314;0.3381538867892558;0.4923549613345499;0.14655433065661932;0.044192984491916554;2067356;1970
289;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;0.1682922534870627;0.1631055829644314;0.3381538867892558;0.4923549613345499;0.14655433065661932;0.044192984491916554;2415276;1980
290;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;0.1682922534870627;0.1631055829644314;0.3381538867892558;0.4923549613345499;0.14655433065661932;0.044192984491916554;2809221;1990
291;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;0.1682922534870627;0.1631055829644314;0.3381538867892558;0.4923549613345499;0.14655433065661932;0.044192984491916554;3759170;2000
292;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;0.1682922534870627;0.1631055829644314;0.3381538867892558;0.4923549613345499;0.14655433065661932;0.044192984491916554;4660067;2010
293;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;0.1682922534870627;0.1631055829644314;0.3381538867892558;0.4923549613345499;0.14655433065661932;0.044192984491916554;4819333;2015
294;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;0.1682922534870627;0.1631055829644314;0.3381538867892558;0.4923549613345499;0.14655433065661932;0.044192984491916554;5343020;2020
295;117;CAF;Central African Republic;Bangui;Africa;622984;8.9555;1.0224;0.07;1.5844702121937393;0.1682922534870627;0.1631055829644314;0.3381538867892558;0.4923549613345499;0.14655433065661932;0.044192984491916554;5579144;2022
296;121;LBR;Liberia;Monrovia;Africa;111369;47.6136;1.021;0.07;2.4761633083099257;0.32018163891817436;0.1436530655444736;0.31021558732714527;0.6252452314570479;0.26558201134539783;0.042278810531678694;1463563;1970
297;121;LBR;Liberia;Monrovia;Africa;111369;47.6136;1.021;0.07;2.4761633083099257;0.32018163891817436;0.1436530655444736;0.31021558732714527;0.6252452314570479;0.26558201134539783;0.042278810531678694;1932169;1980
298;121;LBR;Liberia;Monrovia;Africa;111369;47.6136;1.021;0.07;2.4761633083099257;0.32018163891817436;0.1436530655444736;0.31021558732714527;0.6252452314570479;0.26558201134539783;0.042278810531678694;2209731;1990
299;121;LBR;Liberia;Monrovia;Africa;111369;47.6136;1.021;0.07;2.4761633083099257;0.32018163891817436;0.1436530655444736;0.31021558732714527;0.6252452314570479;0.26558201134539783;0.042278810531678694;2895224;2000
300;121;LBR;Liberia;Monrovia;Africa;111369;47.6136;1.021;0.07;2.4761633083099257;0.32018163891817436;0.1436530655444736;0.31021558732714527;0.6252452314570479;0.26558201134539783;0.042278810531678694;4019956;2010
301;121;LBR;Liberia;Monrovia;Africa;111369;47.6136;1.021;0.07;2.4761633083099257;0.32018163891817436;0.1436530655444736;0.31021558732714527;0.6252452314570479;0.26558201134539783;0.042278810531678694;4612329;2015
302;121;LBR;Liberia;Monrovia;Africa;111369;47.6136;1.021;0.07;2.4761633083099257;0.32018163891817436;0.1436530655444736;0.31021558732714527;0.6252452314570479;0.26558201134539783;0.042278810531678694;5087584;2020
303;121;LBR;Liberia;Monrovia;Africa;111369;47.6136;1.021;0.07;2.4761633083099257;0.32018163891817436;0.1436530655444736;0.31021558732714527;0.6252452314570479;0.26558201134539783;0.042278810531678694;5302681;2022
304;126;MRT;Mauritania;Nouakchott;Africa;1030700;4.5951;1.0263;0.06;3.0087435550589112;0.3426275933480544;0.33140969566481315;0.34345300437132703;0.524464722302721;0.3155886263946277;0.05280193588944482;1122198;1970
305;126;MRT;Mauritania;Nouakchott;Africa;1030700;4.5951;1.0263;0.06;3.0087435550589112;0.3426275933480544;0.33140969566481315;0.34345300437132703;0.524464722302721;0.3155886263946277;0.05280193588944482;1506694;1980
306;126;MRT;Mauritania;Nouakchott;Africa;1030700;4.5951;1.0263;0.06;3.0087435550589112;0.3426275933480544;0.33140969566481315;0.34345300437132703;0.524464722302721;0.3155886263946277;0.05280193588944482;2006027;1990
307;126;MRT;Mauritania;Nouakchott;Africa;1030700;4.5951;1.0263;0.06;3.0087435550589112;0.3426275933480544;0.33140969566481315;0.34345300437132703;0.524464722302721;0.3155886263946277;0.05280193588944482;2695003;2000
308;126;MRT;Mauritania;Nouakchott;Africa;1030700;4.5951;1.0263;0.06;3.0087435550589112;0.3426275933480544;0.33140969566481315;0.34345300437132703;0.524464722302721;0.3155886263946277;0.05280193588944482;3419461;2010
309;126;MRT;Mauritania;Nouakchott;Africa;1030700;4.5951;1.0263;0.06;3.0087435550589112;0.3426275933480544;0.33140969566481315;0.34345300437132703;0.524464722302721;0.3155886263946277;0.05280193588944482;3946220;2015
310;126;MRT;Mauritania;Nouakchott;Africa;1030700;4.5951;1.0263;0.06;3.0087435550589112;0.3426275933480544;0.33140969566481315;0.34345300437132703;0.524464722302721;0.3155886263946277;0.05280193588944482;4498604;2020
311;126;MRT;Mauritania;Nouakchott;Africa;1030700;4.5951;1.0263;0.06;3.0087435550589112;0.3426275933480544;0.33140969566481315;0.34345300437132703;0.524464722302721;0.3155886263946277;0.05280193588944482;4736139;2022
312;132;ERI;Eritrea;Asmara;Africa;117600;31.3268;1.0176;0.05;1.7938507858586303;0.3026789278003187;0.29673301640186683;0.11298814861671845;0.4169732707030858;0.12966213397794663;0.036042957725089905;1272748;1970
313;132;ERI;Eritrea;Asmara;Africa;117600;31.3268;1.0176;0.05;1.7938507858586303;0.3026789278003187;0.29673301640186683;0.11298814861671845;0.4169732707030858;0.12966213397794663;0.036042957725089905;1657982;1980
314;132;ERI;Eritrea;Asmara;Africa;117600;31.3268;1.0176;0.05;1.7938507858586303;0.3026789278003187;0.29673301640186683;0.11298814861671845;0.4169732707030858;0.12966213397794663;0.036042957725089905;2149960;1990
315;132;ERI;Eritrea;Asmara;Africa;117600;31.3268;1.0176;0.05;1.7938507858586303;0.3026789278003187;0.29673301640186683;0.11298814861671845;0.4169732707030858;0.12966213397794663;0.036042957725089905;2392880;2000
316;132;ERI;Eritrea;Asmara;Africa;117600;31.3268;1.0176;0.05;1.7938507858586303;0.3026789278003187;0.29673301640186683;0.11298814861671845;0.4169732707030858;0.12966213397794663;0.036042957725089905;3147727;2010
317;132;ERI;Eritrea;Asmara;Africa;117600;31.3268;1.0176;0.05;1.7938507858586303;0.3026789278003187;0.29673301640186683;0.11298814861671845;0.4169732707030858;0.12966213397794663;0.036042957725089905;3340006;2015
318;132;ERI;Eritrea;Asmara;Africa;117600;31.3268;1.0176;0.05;1.7938507858586303;0.3026789278003187;0.29673301640186683;0.11298814861671845;0.4169732707030858;0.12966213397794663;0.036042957725089905;3555868;2020
319;132;ERI;Eritrea;Asmara;Africa;117600;31.3268;1.0176;0.05;1.7938507858586303;0.3026789278003187;0.29673301640186683;0.11298814861671845;0.4169732707030858;0.12966213397794663;0.036042957725089905;3684032;2022
320;142;GMB;Gambia;Banjul;Africa;10689;253.1567;1.025;0.03;3.8682505848909936;0.35907673278094154;0.4481439938991297;0.38143080636853555;0.6237458601123169;0.3286678452981637;0.051280985394299525;528731;1970
321;142;GMB;Gambia;Banjul;Africa;10689;253.1567;1.025;0.03;3.8682505848909936;0.35907673278094154;0.4481439938991297;0.38143080636853555;0.6237458601123169;0.3286678452981637;0.051280985394299525;718586;1980
322;142;GMB;Gambia;Banjul;Africa;10689;253.1567;1.025;0.03;3.8682505848909936;0.35907673278094154;0.4481439938991297;0.38143080636853555;0.6237458601123169;0.3286678452981637;0.051280985394299525;1040616;1990
323;142;GMB;Gambia;Banjul;Africa;10689;253.1567;1.025;0.03;3.8682505848909936;0.35907673278094154;0.4481439938991297;0.38143080636853555;0.6237458601123169;0.3286678452981637;0.051280985394299525;1437539;2000
324;142;GMB;Gambia;Banjul;Africa;10689;253.1567;1.025;0.03;3.8682505848909936;0.35907673278094154;0.4481439938991297;0.38143080636853555;0.6237458601123169;0.3286678452981637;0.051280985394299525;1937275;2010
325;142;GMB;Gambia;Banjul;Africa;10689;253.1567;1.025;0.03;3.8682505848909936;0.35907673278094154;0.4481439938991297;0.38143080636853555;0.6237458601123169;0.3286678452981637;0.051280985394299525;2253133;2015
326;142;GMB;Gambia;Banjul;Africa;10689;253.1567;1.025;0.03;3.8682505848909936;0.35907673278094154;0.4481439938991297;0.38143080636853555;0.6237458601123169;0.3286678452981637;0.051280985394299525;2573995;2020
327;142;GMB;Gambia;Banjul;Africa;10689;253.1567;1.025;0.03;3.8682505848909936;0.35907673278094154;0.4481439938991297;0.38143080636853555;0.6237458601123169;0.3286678452981637;0.051280985394299525;2705992;2022
328;144;BWA;Botswana;Gaborone;Africa;582000;4.5194;1.0162;0.03;3.2995826044670777;0.5847826233782022;0.4292621391083107;0.28737865959384973;0.43439288702565454;0.21740489868353616;0.03294609413596125;592244;1970
329;144;BWA;Botswana;Gaborone;Africa;582000;4.5194;1.0162;0.03;3.2995826044670777;0.5847826233782022;0.4292621391083107;0.28737865959384973;0.43439288702565454;0.21740489868353616;0.03294609413596125;938578;1980
330;144;BWA;Botswana;Gaborone;Africa;582000;4.5194;1.0162;0.03;3.2995826044670777;0.5847826233782022;0.4292621391083107;0.28737865959384973;0.43439288702565454;0.21740489868353616;0.03294609413596125;1341474;1990
331;144;BWA;Botswana;Gaborone;Africa;582000;4.5194;1.0162;0.03;3.2995826044670777;0.5847826233782022;0.4292621391083107;0.28737865959384973;0.43439288702565454;0.21740489868353616;0.03294609413596125;1726985;2000
332;144;BWA;Botswana;Gaborone;Africa;582000;4.5194;1.0162;0.03;3.2995826044670777;0.5847826233782022;0.4292621391083107;0.28737865959384973;0.43439288702565454;0.21740489868353616;0.03294609413596125;2091664;2010
333;144;BWA;Botswana;Gaborone;Africa;582000;4.5194;1.0162;0.03;3.2995826044670777;0.5847826233782022;0.4292621391083107;0.28737865959384973;0.43439288702565454;0.21740489868353616;0.03294609413596125;2305171;2015
334;144;BWA;Botswana;Gaborone;Africa;582000;4.5194;1.0162;0.03;3.2995826044670777;0.5847826233782022;0.4292621391083107;0.28737865959384973;0.43439288702565454;0.21740489868353616;0.03294609413596125;2546402;2020
335;144;BWA;Botswana;Gaborone;Africa;582000;4.5194;1.0162;0.03;3.2995826044670777;0.5847826233782022;0.4292621391083107;0.28737865959384973;0.43439288702565454;0.21740489868353616;0.03294609413596125;2630296;2022
336;145;NAM;Namibia;Windhoek;Africa;825615;3.1092;1.0146;0.03;2.2991476101671777;0.2936205294598703;0.4026838279743523;0.32879940336491087;0.4014312249572738;0.1856963679296289;0.031302102207305615;754467;1970
337;145;NAM;Namibia;Windhoek;Africa;825615;3.1092;1.0146;0.03;2.2991476101671777;0.2936205294598703;0.4026838279743523;0.32879940336491087;0.4014312249572738;0.1856963679296289;0.031302102207305615;975994;1980
338;145;NAM;Namibia;Windhoek;Africa;825615;3.1092;1.0146;0.03;2.2991476101671777;0.2936205294598703;0.4026838279743523;0.32879940336491087;0.4014312249572738;0.1856963679296289;0.031302102207305615;1369011;1990
339;145;NAM;Namibia;Windhoek;Africa;825615;3.1092;1.0146;0.03;2.2991476101671777;0.2936205294598703;0.4026838279743523;0.32879940336491087;0.4014312249572738;0.1856963679296289;0.031302102207305615;1819141;2000
340;145;NAM;Namibia;Windhoek;Africa;825615;3.1092;1.0146;0.03;2.2991476101671777;0.2936205294598703;0.4026838279743523;0.32879940336491087;0.4014312249572738;0.1856963679296289;0.031302102207305615;2099271;2010
